
1000	0.005383
2000	0.011305
3000	0.019785
4000	0.036592
5000	0.065971
6000	0.091942
7000	0.129033
8000	0.169161
9000	0.218994
10000	0.283137
11000	0.357345
12000	0.425678
13000	0.488272
14000	0.570525
15000	0.652225
16000	0.747433
17000	0.857075
18000	0.963971
19000	1.07191
20000	1.21381
21000	1.34881
22000	1.50205
23000	1.62775
24000	1.76346
25000	1.91593
26000	2.07048
27000	2.25865
28000	2.44199
29000	2.57193
30000	2.81044
31000	3.01006
32000	3.22148































